Time (s);Position_X;Position_Y;norme;vitesse;acceleration
0,097;0,129905944;0,097720245;0,162557069;0,262562796;0,955270499
0,0971;0,129795383;0,097910667;0,162583333;0,26263884;0,7604435
0,0972;0,129684306;0,098101291;0,162609602;0,262692934;0,540934206
0,0973;0,129572712;0,098292116;0,162635874;0,262724246;0,313124232
0,0974;0,129460596;0,098483139;0,162662148;0,262736626;0,123802638
0,0975;0,129347957;0,098674357;0,162688422;0,262736983;0,003570041
0,0976;0,129234794;0,098865768;0,162714695;0,262731188;-0,057954402
0,0977;0,129121107;0,099057368;0,162740967;0,262721478;-0,097101724
0,0978;0,129006895;0,099249155;0,162767238;0,262707001;-0,144767903
0,0979;0,128892159;0,099441123;0,162793506;0,262686243;-0,207575254
0,098;0,128776899;0,09963327;0,162819772;0,262659096;-0,271477132
0,0981;0,128661114;0,099825593;0,162846035;0,262627135;-0,319607257
0,0982;0,128544804;0,100018086;0,162872294;0,262592273;-0,348624155
0,0983;0,128427971;0,100210748;0,16289855;0,262555069;-0,372036224
0,0984;0,128310612;0,100403574;0,162924801;0,262514011;-0,410576409
0,0985;0,128192729;0,100596562;0,162951048;0,262466132;-0,478796469
0,0986;0,128074319;0,100789709;0,162977289;0,262408399;-0,577322898
0,0987;0,127955381;0,100983013;0,163003523;0,262338999;-0,693999821
0,0988;0,127835912;0,101176472;0,163029748;0,262257919;-0,810802417
0,0989;0,127715911;0,101370083;0,163055965;0,262166806;-0,911130821
0,099;0,127595377;0,101563845;0,163082172;0,262068414;-0,983915102
0,0991;0,127474307;0,101757756;0,163108368;0,261965993;-1,024211391
0,0992;0,127352703;0,101951812;0,163134555;0,261862793;-1,032007615
0,0993;0,127230564;0,102146012;0,163160731;0,261761696;-1,010969949
0,0994;0,12710789;0,102340353;0,163186897;0,261664924;-0,967715394
0,0995;0,126984681;0,102534833;0,163213055;0,261573809;-0,911148254
0,0996;0,126860939;0,102729449;0,163239204;0,261488691;-0,851182297
0,0997;0,126736664;0,102924199;0,163265345;0,261409012;-0,796790131
0,0998;0,126611856;0,10311908;0,163291478;0,261333599;-0,754128487
0,0999;0,126486516;0,103314089;0,163317604;0,261261032;-0,725672969
0,1;0,126360643;0,103509225;0,163343723;0,261189963;-0,710688894
0,1001;0,126234238;0,103704485;0,163369835;0,261119306;-0,706569153
0,1002;0,126107299;0,103899866;0,16339594;0,261048282;-0,710244771
0,1003;0,125979827;0,104095367;0,163422037;0,260976372;-0,719094639
0,1004;0,125851821;0,104290985;0,163448128;0,260903251;-0,731206962
0,1005;0,125723281;0,104486718;0,163474211;0,260828734;-0,745176026
0,1006;0,125594206;0,104682563;0,163500286;0,260752757;-0,759764815
0,1007;0,125464595;0,104878518;0,163526353;0,260675384;-0,773728542
0,1008;0,12533445;0,105074581;0,163552413;0,260596793;-0,785913734
0,1009;0,125203768;0,105270749;0,163578465;0,26051724;-0,795533681
0,101;0,12507255;0,10546702;0,163604509;0,260436998;-0,802419292
0,1011;0,124940797;0,105663391;0,163630544;0,260356288;-0,807098358
0,1012;0,124808507;0,10585986;0,163656572;0,26027522;-0,81067473
0,1013;0,124675681;0,106056424;0,163682591;0,260193764;-0,814560183
0,1014;0,124542319;0,106253081;0,163708602;0,26011175;-0,820142829
0,1015;0,12440842;0,106449828;0,163734605;0,260028902;-0,828485991
0,1016;0,124273985;0,106646662;0,1637606;0,259944888;-0,840137945
0,1017;0,124139014;0,106843581;0,163786586;0,259859379;-0,855088095
0,1018;0,124003505;0,107040583;0,163812563;0,259772094;-0,872848846
0,1019;0,12386746;0,107237664;0,163838531;0,259682833;-0,892613292
0,102;0,123730877;0,107434823;0,16386449;0,259591489;-0,913435794
0,1021;0,123593757;0,107632057;0,16389044;0,25949805;-0,934391611
0,1022;0,123456098;0,107829363;0,16391638;0,259402582;-0,954684912
0,1023;0,123317902;0,108026739;0,163942311;0,259305212;-0,973698897
0,1024;0,123179167;0,108224183;0,163968231;0,259206111;-0,991008492
0,1025;0,123039894;0,108421691;0,163994142;0,259105472;-1,00638323
0,1026;0,122900083;0,108619262;0,164020042;0,259003493;-1,019793108
0,1027;0,122759732;0,108816892;0,164045932;0,258900352;-1,031408875
0,1028;0,122618844;0,10901458;0,164071812;0,258796194;-1,041580844
0,1029;0,122477416;0,109212323;0,164097681;0,258691115;-1,050787224
0,103;0,12233545;0,109410117;0,16412354;0,25858516;-1,059554491
0,1031;0,122192946;0,109607962;0,164149387;0,258478323;-1,068366623
0,1032;0,122049903;0,109805854;0,164175224;0,258370565;-1,077587836
0,1033;0,121906321;0,110003791;0,164201051;0,258261822;-1,087422649
0,1034;0,1217622;0,11020177;0,164226866;0,25815203;-1,097921817
0,1035;0,121617541;0,110399789;0,16425267;0,258041128;-1,109023162
0,1036;0,121472343;0,110597845;0,164278463;0,257929067;-1,120604887
0,1037;0,121326607;0,110795935;0,164304244;0,257815814;-1,132530303
0,1038;0,121180332;0,110994058;0,164330015;0,257701347;-1,144672085
0,1039;0,121033518;0,111192211;0,164355773;0,257585655;-1,156916693
0,104;0,120886165;0,111390391;0,16438152;0,25746874;-1,169158736
0,1041;0,120738275;0,111588595;0,164407255;0,25735061;-1,18129847
0,1042;0,120589845;0,111786822;0,164432978;0,257231285;-1,193251312
0,1043;0,120440877;0,111985069;0,164458689;0,257110788;-1,204967834
0,1044;0,120291371;0,112183333;0,164484388;0,256989142;-1,216454393
0,1045;0,120141326;0,112381611;0,164510075;0,256866364;-1,227782243
0,1046;0,119990743;0,112579902;0,164535749;0,256742456;-1,239077949
0,1047;0,119839622;0,112778202;0,164561411;0,256617407;-1,250496282
0,1048;0,119687963;0,11297651;0,16458706;0,256491188;-1,262184268
0,1049;0,119535766;0,113174823;0,164612696;0,256363763;-1,274248976
0,105;0,119383031;0,113373137;0,16463832;0,256235089;-1,286740067
0,1051;0,119229759;0,113571451;0,16466393;0,256105124;-1,299651298
0,1052;0,119075949;0,113769762;0,164689528;0,255973831;-1,312937223
0,1053;0,118921602;0,113968068;0,164715112;0,255841177;-1,326535867
0,1054;0,118766718;0,114166366;0,164740683;0,255707138;-1,340387473
0,1055;0,118611296;0,114364654;0,16476624;0,255571694;-1,354443555
0,1056;0,118455338;0,114562929;0,164791783;0,255434827;-1,368665811
0,1057;0,118298843;0,114761188;0,164817313;0,255296525;-1,383019332
0,1058;0,118141812;0,11495943;0,164842829;0,255156779;-1,397466826
0,1059;0,117984244;0,11515765;0,16486833;0,255015582;-1,411968423
0,106;0,11782614;0,115355848;0,164893817;0,254872933;-1,426488333
0,1061;0,1176675;0,115554021;0,16491929;0,254728832;-1,441004618
0,1062;0,117508324;0,115752165;0,164944749;0,254583281;-1,455517118
0,1063;0,117348613;0,115950279;0,164970192;0,254436276;-1,470048869
0,1064;0,117188367;0,11614836;0,164995621;0,254287812;-1,484640066
0,1065;0,117027585;0,116346406;0,165021035;0,254137878;-1,499336422
0,1066;0,116866269;0,116544413;0,165046433;0,253986461;-1,514176834
0,1067;0,116704419;0,11674238;0,165071817;0,253833542;-1,529184881
0,1068;0,116542034;0,116940304;0,165097185;0,253679105;-1,544367015
0,1069;0,116379115;0,117138183;0,165122537;0,253523134;-1,559716636
0,107;0,116215663;0,117336013;0,165147874;0,253365612;-1,575221595
0,1071;0,116051677;0,117533792;0,165173194;0,253206524;-1,59087076
0,1072;0,115887158;0,117731519;0,165198499;0,253045859;-1,606657407
0,1073;0,115722107;0,11792919;0,165223787;0,252883601;-1,622578305
0,1074;0,115556523;0,118126803;0,165249059;0,252719738;-1,638630517
0,1075;0,115390407;0,118324356;0,165274315;0,252554257;-1,654808049
0,1076;0,115223759;0,118521845;0,165299553;0,252387147;-1,671100974
0,1077;0,11505658;0,118719269;0,165324775;0,252218397;-1,687497631
0,1078;0,11488887;0,118916624;0,16534998;0,252047998;-1,703988808
0,1079;0,114720629;0,119113909;0,165375168;0,251875941;-1,720572065
0,108;0,114551858;0,119311121;0,165400338;0,251702216;-1,737253572
0,1081;0,114382557;0,119508258;0,16542549;0,251526811;-1,754047088
0,1082;0,114212726;0,119705316;0,165450625;0,251349714;-1,770969987
0,1083;0,114042366;0,119902294;0,165475742;0,25117091;-1,788038437
0,1084;0,113871478;0,120099189;0,165500842;0,250990384;-1,80526358
0,1085;0,113700061;0,120295998;0,165525922;0,250808119;-1,822650175
0,1086;0,113528116;0,120492719;0,165550985;0,250624099;-1,84019775
0,1087;0,113355644;0,12068935;0,165576029;0,250438309;-1,85790352
0,1088;0,113182645;0,120885887;0,165601054;0,250250732;-1,875765174
0,1089;0,11300912;0,121082329;0,16562606;0,250061354;-1,893782509
0,109;0,112835068;0,121278674;0,165651047;0,249870158;-1,91195709
0,1091;0,112660491;0,121474917;0,165676015;0,249677129;-1,930290655
0,1092;0,112485389;0,121671058;0,165700963;0,249482251;-1,948783296
0,1093;0,112309762;0,121867094;0,165725891;0,249285508;-1,967432323
0,1094;0,11213361;0,122063021;0,1657508;0,249086884;-1,986232892
0,1095;0,111956935;0,122258838;0,165775689;0,248886366;-2,005179592
0,1096;0,111779737;0,122454543;0,165800557;0,248683939;-2,024268711
0,1097;0,111602017;0,122650132;0,165825405;0,248479589;-2,043499697
0,1098;0,111423774;0,122845603;0,165850232;0,248273302;-2,062875515
0,1099;0,11124501;0,123040954;0,165875039;0,248065062;-2,082401487
0,11;0,111065724;0,123236182;0,165899824;0,247854853;-2,102083502
0,1101;0,110885918;0,123431285;0,165924589;0,247642661;-2,121926182
0,1102;0,110705593;0,123626261;0,165949331;0,247428468;-2,141932004
0,1103;0,110524748;0,123821106;0,165974053;0,247212257;-2,162101354
0,1104;0,110343384;0,124015819;0,165998752;0,246994014;-2,182433606
0,1105;0,110161502;0,124210397;0,166023429;0,246773721;-2,202928318
0,1106;0,109979102;0,124404837;0,166048085;0,246551363;-2,223586099
0,1107;0,109796185;0,124599138;0,166072717;0,246326922;-2,244408615
0,1108;0,109612752;0,124793296;0,166097327;0,246100382;-2,265398016
0,1109;0,109428804;0,124987309;0,166121914;0,245871726;-2,286555903
0,111;0,10924434;0,125181175;0,166146479;0,245640938;-2,307882629
0,1111;0,109059362;0,125374891;0,166171019;0,245408;-2,329377263
0,1112;0,108873869;0,125568455;0,166195537;0,245172897;-2,351038025
0,1113;0,108687864;0,125761865;0,16622003;0,24493561;-2,372863364
0,1114;0,108501346;0,125955117;0,1662445;0,244696125;-2,394852683
0,1115;0,108314316;0,126148211;0,166268945;0,244454424;-2,417006878
0,1116;0,108126775;0,126341142;0,166293366;0,244210492;-2,439328081
0,1117;0,107938724;0,126533909;0,166317763;0,24396431;-2,461818976
0,1118;0,107750163;0,126726509;0,166342134;0,243715861;-2,484482042
0,1119;0,10756129;0,126919004;0,166366657;0,245231519;15,15657801
0,112;0,10737183;0,12711128;0,166391068;0,244103245;-11,28274539
0,1121;0,107181839;0,127303358;0,166415419;0,243509841;-5,934038463
0,1122;0,106991339;0,127495243;0,166439729;0,243105381;-4,044602683
0,1123;0,106800325;0,127686931;0,166463995;0,242658666;-4,467150055
0,1124;0,106608793;0,127878422;0,166488215;0,242193566;-4,650992053
0,1125;0,106416742;0,128069717;0,166512388;0,241731706;-4,618599353
0,1126;0,10622417;0,128260814;0,166536515;0,241272556;-4,591506991
0,1127;0,106031075;0,128451715;0,166560596;0,240807743;-4,64812823
0,1128;0,105837453;0,128642419;0,166584628;0,240325944;-4,817989663
0,1129;0,105643303;0,128832921;0,166608611;0,239825888;-5,000564074
0,113;0,105448627;0,129023222;0,166632544;0,239327991;-4,978965989
0,1131;0,105253429;0,129213318;0,16665643;0,238867363;-4,60628031
0,1132;0,10505772;0,129403209;0,166680278;0,238473091;-3,942714336
0,1133;0,10486151;0,129592895;0,166704093;0,238153775;-3,193162709
0,1134;0,104664807;0,129782376;0,166727883;0,237898126;-2,556493631
0,1135;0,10446762;0,12997165;0,166751651;0,237684337;-2,137883715
0,1136;0,104269949;0,130160715;0,1667754;0,237489771;-1,945665645
0,1137;0,104071798;0,130349571;0,16679913;0,237296896;-1,928744373
0,1138;0,103873165;0,130538214;0,16682284;0,237095095;-2,018015319
0,1139;0,10367405;0,130726642;0,166846528;0,236879593;-2,155021842
0,114;0,103474452;0,130914854;0,166870192;0,236649158;-2,304349872
0,1141;0,103274369;0,131102846;0,166893833;0,236403907;-2,452503889
0,1142;0,1030738;0,131290617;0,166917447;0,236143999;-2,599087762
0,1143;0,102872744;0,131478164;0,166941034;0,235869324;-2,746748159
0,1144;0,102671199;0,131665485;0,166964592;0,235579916;-2,894078768
0,1145;0,102469166;0,131852577;0,16698812;0,235276613;-3,033033411
0,1146;0,102266644;0,132039439;0,167011616;0,234961512;-3,15100524
0,1147;0,102063632;0,132226067;0,16703508;0,234637899;-3,236128845
0,1148;0,101860132;0,13241246;0,167058511;0,234309667;-3,282318409
0,1149;0,101656145;0,132598614;0,167081909;0,233980584;-3,290831052
0,115;0,101451673;0,132784527;0,167105274;0,233653737;-3,268474524
0,1151;0,101246718;0,132970198;0,167128607;0,233331226;-3,225103418
0,1152;0,101041281;0,133155623;0,167151909;0,233014029;-3,171971397
0,1153;0,100835366;0,133340801;0,167175179;0,232701988;-3,120412068
0,1154;0,100628975;0,13352573;0,167198418;0,232393946;-3,080422098
0,1155;0,100422109;0,133710406;0,167221627;0,23208797;-3,059758055
0,1156;0,10021477;0,133894827;0,167244805;0,231781598;-3,063720849
0,1157;0,100006959;0,134078992;0,167267952;0,23147211;-3,094879061
0,1158;0,099798677;0,134262897;0,167291068;0,231156866;-3,152444658
0,1159;0,099589924;0,134446541;0,167314151;0,230833659;-3,232061402
0,116;0,0993807;0,13462992;0,167337202;0,23050099;-3,32668966
0,1161;0,099171007;0,134813033;0,167360217;0,230158165;-3,428257805
0,1162;0,098960843;0,134995876;0,167383198;0,229805244;-3,529211018
0,1163;0,098750209;0,135178447;0,167406142;0,229442893;-3,623506636
0,1164;0,098539107;0,135360744;0,167429049;0,229072181;-3,707115326
0,1165;0,098327535;0,135542765;0,167451919;0,228694377;-3,778047256
0,1166;0,098115495;0,135724506;0,16747475;0,228310795;-3,835818096
0,1167;0,097902988;0,135905966;0,167497542;0,227922732;-3,880628247
0,1168;0,097690015;0,136087142;0,167520295;0,227531445;-3,912871324
0,1169;0,097476578;0,136268033;0,167543009;0,227138117;-3,933282641
0,117;0,097262677;0,136448635;0,167565684;0,226743776;-3,943409618
0,1171;0,097048314;0,136628947;0,167588318;0,226349186;-3,945901694
0,1172;0,096833491;0,136808967;0,167610914;0,225954744;-3,944416846
0,1173;0,096618209;0,136988693;0,16763347;0,225560426;-3,943178142
0,1174;0,09640247;0,137168122;0,167655987;0,225165802;-3,946239524
0,1175;0,096186275;0,137347252;0,167678464;0,224770138;-3,956636643
0,1176;0,095969625;0,137526082;0,167700901;0,224372559;-3,975791976
0,1177;0,095752522;0,137704608;0,167723298;0,223972211;-4,003477058
0,1178;0,095534968;0,13788283;0,167745655;0,223568383;-4,038289908
0,1179;0,095316962;0,138060743;0,167767971;0,223160549;-4,078337296
0,118;0,095098506;0,138238348;0,167790246;0,222748366;-4,12182285
0,1181;0,094879601;0,13841564;0,167812479;0,222331629;-4,16737744
0,1182;0,094660248;0,138592618;0,16783467;0,221910222;-4,214072044
0,1183;0,094440448;0,138769281;0,167856818;0,221484106;-4,261159006
0,1184;0,094220203;0,138945624;0,167878924;0,221053332;-4,307736229
0,1185;0,093999512;0,139121647;0,167900986;0,220618073;-4,352589236
0,1186;0,093778378;0,139297347;0,167923003;0,220178639;-4,394340877
0,1187;0,093556801;0,139472722;0,167944977;0,219735456;-4,431827028
0,1188;0,093334783;0,13964777;0,167966906;0,219289007;-4,464496339
0,1189;0,093112325;0,139822489;0,16798879;0,218839742;-4,492642808
0,119;0,092889428;0,139996876;0,168010629;0,218388006;-4,517360452
0,1191;0,092666095;0,14017093;0,168032422;0,217933984;-4,540221402
0,1192;0,092442325;0,140344649;0,16805417;0,217477703;-4,562807707
0,1193;0,092218121;0,14051803;0,168075872;0,217019073;-4,586305608
0,1194;0,091993484;0,140691071;0,168097527;0,21655794;-4,611327079
0,1195;0,091768416;0,140863771;0,168119137;0,216094141;-4,6379872
0,1196;0,091542917;0,141036127;0,1681407;0,215627527;-4,666142336
0,1197;0,09131699;0,141208138;0,168162215;0,215157963;-4,695645173
0,1198;0,091090635;0,1413798;0,168183684;0,214685314;-4,72649149
0,1199;0,090863853;0,141551113;0,168205105;0,214209434;-4,758799824
0,12;0,090636648;0,141722073;0,168226478;0,213730168;-4,792655839
0,1201;0,090409018;0,14189268;0,168247803;0,213247375;-4,82792854
0,1202;0,090180967;0,14206293;0,168269079;0,212760958;-4,864174966
0,1203;0,089952495;0,142232822;0,168290306;0,212270889;-4,900689038
0,1204;0,089723603;0,142402355;0,168311484;0,211777222;-4,936669876
0,1205;0,089494293;0,142571524;0,168332612;0,211280079;-4,971429501
0,1206;0,089264567;0,14274033;0,16835369;0,210779624;-5,004549333
0,1207;0,089034426;0,14290877;0,168374717;0,210276032;-5,035923445
0,1208;0,08880387;0,143076841;0,168395694;0,209769463;-5,065683484
0,1209;0,088572903;0,143244542;0,16841662;0,209260057;-5,094059022
0,121;0,088341524;0,143411871;0,168437495;0,208747932;-5,12125107
0,1211;0,088109737;0,143578826;0,168458318;0,208233195;-5,147374954
0,1212;0,087877541;0,143745405;0,16847909;0,207715946;-5,172481607
0,1213;0,087644939;0,143911606;0,168499809;0,207196284;-5,196624175
0,1214;0,087411933;0,144077428;0,168520477;0,206674292;-5,219920071
0,1215;0,087178523;0,144242867;0,168541092;0,206150035;-5,24256743
0,1216;0,086944712;0,144407924;0,168561654;0,205623555;-5,264805178
0,1217;0,0867105;0,144572594;0,168582164;0,205094871;-5,286839797
0,1218;0,08647589;0,144736878;0,16860262;0,204563993;-5,308780368
0,1219;0,086240884;0,144900773;0,168623023;0,204030931;-5,330613712
0,122;0,086005482;0,145064276;0,168643373;0,203495709;-5,35222752
0,1221;0,085769686;0,145227387;0,168663669;0,202958362;-5,373463297
0,1222;0,085533499;0,145390104;0,168683911;0,202418945;-5,394169994
0,1223;0,085296921;0,145552424;0,168704098;0,201877522;-5,414233487
0,1224;0,085059954;0,145714346;0,168724232;0,201334165;-5,433573783
0,1225;0,0848226;0,145875868;0,168744311;0,200788952;-5,452121429
0,1226;0,084584861;0,146036989;0,168764335;0,200241973;-5,469794415
0,1227;0,084346738;0,146197706;0,168784304;0,199693324;-5,486492663
0,1228;0,084108232;0,146358018;0,168804218;0,199143198;-5,50126264
0,1229;0,083869347;0,146517924;0,168824078;0,198593706;-5,494914943
0,123;0,083630082;0,146677422;0,168843883;0,198049302;-5,444041709
0,1231;0,083390442;0,146836512;0,168863634;0,197514656;-5,346458931
0,1232;0,083150426;0,146995194;0,168883334;0,196993771;-5,208854442
0,1233;0,082910037;0,147153469;0,168902983;0,196489702;-5,040689718
0,1234;0,082669276;0,147311336;0,168922583;0,196003771;-4,85930188
0,1235;0,082428146;0,147468797;0,168942136;0,195535418;-4,683537605
0,1236;0,082186647;0,147625853;0,168961645;0,195083387;-4,520310226
0,1237;0,081944782;0,147782503;0,168981109;0,194646845;-4,365413073
0,1238;0,081702552;0,147938747;0,169000532;0,194225228;-4,21616913
0,1239;0,08145996;0,148094585;0,169019914;0,193817601;-4,076274221
0,124;0,081217007;0,148250018;0,169039256;0,193422673;-3,949283772
0,1241;0,080973697;0,148405044;0,16905856;0,193039269;-3,834035389
0,1242;0,080730031;0,148559663;0,169077827;0,192666561;-3,727084544
0,1243;0,080486013;0,148713875;0,169097057;0,192304076;-3,624849346
0,1244;0,080241644;0,148867678;0,169116252;0,191951808;-3,522672676
0,1245;0,079996927;0,149021072;0,169135413;0,191610216;-3,415920047
0,1246;0,079751864;0,149174056;0,169154541;0,19127982;-3,303963422
0,1247;0,079506457;0,149326631;0,169173637;0,190960696;-3,191241263
0,1248;0,079260708;0,149478797;0,169192703;0,190652355;-3,08340562
0,1249;0,079014618;0,149630553;0,169211738;0,190353977;-2,983780198
0,125;0,078768189;0,149781899;0,169230744;0,190064593;-2,893841178
0,1251;0,078521422;0,149932835;0,169249723;0,189783091;-2,815019351
0,1252;0,078274317;0,150083361;0,169268674;0,189508239;-2,748521966
0,1253;0,078026877;0,150233475;0,169287597;0,189238808;-2,694310436
0,1254;0,077779102;0,150383179;0,169306495;0,188973654;-2,651537417
0,1255;0,077530994;0,15053247;0,169325366;0,188711695;-2,619593503
0,1256;0,077282556;0,150681347;0,169344211;0,188451935;-2,597595636
0,1257;0,077033787;0,15082981;0,16936303;0,188193659;-2,58276808
0,1258;0,076784691;0,150977858;0,169381824;0,187936646;-2,570125368
0,1259;0,076535269;0,151125488;0,169400592;0,187681228;-2,554183673
0,126;0,076285523;0,151272701;0,169419335;0,187428123;-2,531041715
0,1261;0,076035455;0,151419495;0,169438053;0,187178188;-2,499358029
0,1262;0,075785066;0,151565869;0,169456746;0,186932155;-2,460325779
0,1263;0,075534359;0,151711822;0,169475415;0,186690441;-2,417145742
0,1264;0,075283334;0,151857355;0,16949406;0,186453044;-2,373965433
0,1265;0,075031992;0,152002466;0,169512682;0,1862196;-2,334444263
0,1266;0,074780336;0,152147155;0,169531281;0,185989518;-2,300819876
0,1267;0,074528366;0,152291421;0,169549858;0,185762105;-2,274129388
0,1268;0,074276082;0,152435264;0,169568411;0,185536594;-2,25510593
0,1269;0,074023487;0,152578683;0,169586942;0,185312121;-2,244729683
0,127;0,073770581;0,152721676;0,169605451;0,185087716;-2,244052083
0,1271;0,073517366;0,152864244;0,169623937;0,184862347;-2,253690914
0,1272;0,073263843;0,153006384;0,169642401;0,184635006;-2,273407806
0,1273;0,073010013;0,153148095;0,169660841;0,184404824;-2,301824245
0,1274;0,072755878;0,153289377;0,169679259;0,184171191;-2,336329219
0,1275;0,072501439;0,153430227;0,169697652;0,183933846;-2,373450456
0,1276;0,072246698;0,153570643;0,169716021;0,183692865;-2,409802746
0,1277;0,071991656;0,153710626;0,169734366;0,183448545;-2,443206229
0,1278;0,071736315;0,153850172;0,169752686;0,183201213;-2,473316008
0,1279;0,071480676;0,153989282;0,169770981;0,182951069;-2,501441726
0,128;0,07122474;0,154127954;0,169789251;0,182698091;-2,529776397
0,1281;0,070968508;0,154266187;0,169807495;0,182442041;-2,560504625
0,1282;0,070711981;0,154403979;0,169825714;0,182182523;-2,595175741
0,1283;0,07045516;0,15454133;0,169843905;0,181919069;-2,634538901
0,1284;0,070198046;0,154678238;0,169862071;0,181651185;-2,678843347
0,1285;0,069940639;0,154814703;0,169880208;0,181378347;-2,728383447
0,1286;0,06968294;0,154950723;0,169898318;0,181099956;-2,783907951
0,1287;0,06942495;0,155086296;0,1699164;0,180815297;-2,846589425
0,1288;0,069166671;0,155221422;0,169934452;0,180523541;-2,917554953
0,1289;0,068908102;0,155356098;0,169952475;0,180223815;-2,997267165
0,129;0,068649246;0,155490322;0,169970466;0,179915304;-3,085108721
0,1291;0,068390104;0,155624094;0,169988426;0,179597366;-3,179379651
0,1292;0,068130676;0,155757411;0,170006353;0,179269594;-3,277721985
0,1293;0,067870965;0,15589027;0,170024246;0,178931811;-3,377824068
0,1294;0,06761097;0,156022672;0,170042105;0,178583997;-3,478138591
0,1295;0,067350693;0,156154612;0,170059927;0,178226167;-3,57830747
0,1296;0,067090135;0,156286091;0,170077713;0,177858257;-3,679095359
0,1297;0,066829296;0,156417106;0,170095461;0,177480069;-3,781879993
0,1298;0,066568178;0,156547655;0,17011317;0,177091271;-3,887985964
0,1299;0,066306781;0,156677737;0,170130839;0,176691449;-3,998214582
0,13;0,066045105;0,15680735;0,170148467;0,176280171;-4,112783863
0,1301;0,065783152;0,156936492;0,170166053;0,175857005;-4,231652256
0,1302;0,065520921;0,157065162;0,170183595;0,175421505;-4,355000499
0,1303;0,065258412;0,157193357;0,170201092;0,174973148;-4,483573143
0,1304;0,064995628;0,157321076;0,170218544;0,174511282;-4,618660995
0,1305;0,064732568;0,157448316;0,170235947;0,174035112;-4,761700007
0,1306;0,064469234;0,157575076;0,170253301;0,173543744;-4,913678014
0,1307;0,064205625;0,157701353;0,170270605;0,173036278;-5,074657727
0,1308;0,063941744;0,157827144;0,170287856;0,172511911;-5,243670043
0,1309;0,063677591;0,157952447;0,170305053;0,171970008;-5,419038721
0,131;0,063413166;0,15807726;0,170322194;0,17141011;-5,59897976
0,1311;0,06314847;0,158201581;0,170339277;0,17083189;-5,782191212
0,1312;0,062883505;0,158325406;0,170356301;0,170235074;-5,9681665
0,1313;0,06261827;0,158448733;0,170373263;0,169619363;-6,15710988
0,1314;0,062352767;0,15857156;0,170390161;0,168984409;-6,349536286
0,1315;0,062086995;0,158693884;0,170406994;0,168329829;-6,545805098
0,1316;0,061820954;0,158815703;0,17042376;0,167655242;-6,745871495
0,1317;0,061554646;0,158937014;0,170440456;0,166960301;-6,949409109
0,1318;0,06128807;0,159057816;0,17045708;0,166244678;-7,156227561
0,1319;0,061021227;0,159178104;0,170473631;0,165508006;-7,366716795
0,132;0,060754117;0,159297877;0,170490106;0,164749804;-7,582017941
0,1321;0,06048674;0,159417132;0,170506503;0,163969427;-7,803769284
0,1322;0,060219097;0,159535865;0,17052282;0,163166075;-8,033520257
0,1323;0,059951189;0,159654075;0,170539054;0,162338865;-8,272103899
0,1324;0,059683017;0,159771758;0,170555202;0,161486935;-8,519295333
0,1325;0,059414581;0,15988891;0,170571263;0,160609542;-8,773930052
0,1326;0,059145881;0,160005528;0,170587234;0,159706103;-9,034397247
0,1327;0,058876919;0,16012161;0,170603111;0,158776181;-9,299215237
0,1328;0,058607696;0,160237152;0,170618893;0,157819444;-9,567368786
0,1329;0,05833821;0,16035215;0,170634577;0,156835619;-9,838256818
0,133;0,058068464;0,160466602;0,170650159;0,155824483;-10,11135526
0,1331;0,057798456;0,160580505;0,170665638;0,154785894;-10,38588764
0,1332;0,057528188;0,160693854;0,17068101;0,153719815;-10,66079469
0,1333;0,057257659;0,160806648;0,170696273;0,152626305;-10,93509542
0,1334;0,05698687;0,160918882;0,170711423;0,151505461;-11,20844441
0,1335;0,056715821;0,161030554;0,170726459;0,15035731;-11,48150812
0,1336;0,056444513;0,161141661;0,170741377;0,149181725;-11,7558498
0,1337;0,056172947;0,161252198;0,170756175;0,147978394;-12,03330706
0,1338;0,055901122;0,161362163;0,17077085;0,146746877;-12,31517527
0,1339;0,055629041;0,161471552;0,170785398;0,145486712;-12,60164712
0,134;0,055356704;0,161580361;0,170799818;0,144197532;-12,89179744
0,1341;0,055084112;0,161688588;0,170814106;0,142879128;-13,18404717
0,1342;0,054811265;0,161796228;0,170828259;0,141531454;-13,47673682
0,1343;0,054538166;0,161903277;0,170842275;0,140154613;-13,76841002
0,1344;0,054264813;0,162009734;0,170856149;0,138748845;-14,05767729
0,1345;0,053991209;0,162115593;0,170869881;0,137314555;-14,34289862
0,1346;0,053717353;0,162220852;0,170883466;0,135852345;-14,62210217
0,1347;0,053443247;0,162325508;0,170896902;0,134363006;-14,89339301
0,1348;0,05316889;0,162429558;0,170910187;0,132847436;-15,15570057
0,1349;0,052894283;0,162532998;0,170923318;0,131306499;-15,40937069
0,135;0,052619429;0,162635825;0,170936292;0,129740887;-15,65611969
0,1351;0,052344327;0,162738037;0,170949107;0,12815106;-15,89826986
0,1352;0,05206898;0,162839629;0,170961761;0,126537291;-16,13769054
0,1353;0,051793389;0,1629406;0,170974251;0,124899783;-16,37507357
0,1354;0,051517556;0,163040946;0,170986575;0,123238793;-16,60990354
0,1355;0,051241481;0,163140664;0,17099873;0,121554698;-16,84095116
0,1356;0,050965167;0,163239751;0,171010715;0,119848021;-17,0667649
0,1357;0,050688615;0,163338204;0,171022527;0,118119446;-17,28575531
0,1358;0,050411826;0,163436021;0,171034164;0,116369851;-17,49595233
